id,index_name,index_strike_price,option_type,expiry,entry_start_price,entry_end_price,exit_first_target_price,exit_second_target_price,exit_third_target_price,exit_stop_loss_price,created_at_time,order_id,order_status,quantity,metadata,entry_type
1745,BANKNIFTY,47900,CE,5JUN,47780,47831,47894,47957,48020,47780,2024-05-14 08:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0010578913257092376}",PULL_BACK_STRATEGY
1746,BANKNIFTY,47900,CE,5JUN,47751,47830,47928,48026,48125,47751,2024-05-15 04:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0016454108300230895}",PULL_BACK_STRATEGY
1747,BANKNIFTY,47800,CE,5JUN,47658,47707,47768,47829,47890,47658,2024-05-15 05:58:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0010229031794891754}",PULL_BACK_STRATEGY
1748,BANKNIFTY,47700,CE,5JUN,47614,47651,47697,47743,47789,47614,2024-05-15 06:52:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0007743771405547279}",PULL_BACK_STRATEGY
1749,BANKNIFTY,47600,PE,5JUN,-47698,-47644,-47576,-47508,-47440,-47698,2024-05-15 09:39:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0002846084744480939}",PULL_BACK_STRATEGY
1750,BANKNIFTY,47800,CE,5JUN,47635,47768,47935,48102,48269,47635,2024-05-16 04:51:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0027947228932813607}",PULL_BACK_STRATEGY
1751,BANKNIFTY,47500,CE,5JUN,47340,47545,47801,48057,48314,47340,2024-05-16 07:46:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.006467936893867496}",PULL_BACK_STRATEGY
1752,BANKNIFTY,47500,CE,5JUN,47455,47608,47800,47992,48183,47455,2024-05-16 08:06:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.005638056989703474}",PULL_BACK_STRATEGY
1753,BANKNIFTY,47700,PE,5JUN,-47802,-47643,-47444,-47246,-47047,-47802,2024-05-16 09:23:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1754,BANKNIFTY,47900,PE,5JUN,-47984,-47912,-47821,-47731,-47641,-47984,2024-05-17 04:35:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1755,BANKNIFTY,48100,CE,5JUN,48003,48064,48140,48217,48293,48003,2024-05-17 09:37:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.001900351192556794}",PULL_BACK_STRATEGY
1756,BANKNIFTY,48100,PE,5JUN,-48141,-48109,-48068,-48027,-47987,-48141,2024-05-17 09:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1757,BANKNIFTY,48100,CE,5JUN,47927,48038,48177,48317,48456,47927,2024-05-21 04:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0023189733234801556}",PULL_BACK_STRATEGY
1758,BANKNIFTY,48100,PE,5JUN,-48128,-48082,-48025,-47967,-47909,-48128,2024-05-21 05:46:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.00024000366036777167}",PULL_BACK_STRATEGY
1759,BANKNIFTY,48200,CE,5JUN,48108,48166,48238,48310,48382,48108,2024-05-21 07:55:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001195850647389232}",PULL_BACK_STRATEGY
1760,BANKNIFTY,47700,PE,5JUN,-47776,-47686,-47573,-47459,-47346,-47776,2024-05-22 09:38:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1762,BANKNIFTY,48800,PE,5JUN,-48850,-48791,-48719,-48646,-48573,-48850,2024-05-24 05:33:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1763,BANKNIFTY,49600,CE,5JUN,49407,49509,49637,49766,49894,49407,2024-05-27 09:17:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.002070299284484369}",PULL_BACK_STRATEGY
1766,BANKNIFTY,49300,CE,5JUN,49156,49285,49446,49608,49769,49156,2024-05-28 06:00:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0026194396509307237}",PULL_BACK_STRATEGY
1767,BANKNIFTY,48500,PE,5JUN,-48606,-48547,-48473,-48399,-48325,-48606,2024-05-29 09:56:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1768,BANKNIFTY,48600,PE,5JUN,-48650,-48571,-48472,-48373,-48274,-48650,2024-05-30 03:48:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0016305858373737087}",PULL_BACK_STRATEGY
1769,BANKNIFTY,48700,CE,5JUN,48545,48688,48867,49046,49224,48545,2024-05-30 05:52:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.002939104466576129}",PULL_BACK_STRATEGY
1770,BANKNIFTY,48700,PE,5JUN,-48785,-48695,-48583,-48471,-48358,-48785,2024-05-30 07:05:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0018461513186942115}",PULL_BACK_STRATEGY
1771,BANKNIFTY,48700,PE,5JUN,-48735,-48668,-48584,-48500,-48415,-48735,2024-05-30 07:18:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0013828331436133432}",PULL_BACK_STRATEGY
1772,BANKNIFTY,48900,CE,5JUN,48727,48848,48999,49151,49302,48727,2024-05-30 09:00:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.002481145748888487}",PULL_BACK_STRATEGY
1773,BANKNIFTY,48700,CE,5JUN,48604,48772,48982,49192,49402,48604,2024-05-30 09:28:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0034445357975433077}",PULL_BACK_STRATEGY
1774,BANKNIFTY,48800,PE,5JUN,-48907,-48787,-48638,-48488,-48338,-48907,2024-05-31 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.002457574052609332}",PULL_BACK_STRATEGY
1777,BANKNIFTY,48900,CE,5JUN,48749,48875,49032,49190,49347,48749,2024-05-31 04:36:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.002578002477746826}",PULL_BACK_STRATEGY
1778,BANKNIFTY,48800,CE,5JUN,48659,48812,49003,49194,49385,48659,2024-05-31 04:44:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0031303745693942973}",PULL_BACK_STRATEGY
1779,BANKNIFTY,48900,CE,5JUN,48775,48902,49061,49220,49379,48775,2024-05-31 09:00:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 1, ""profit_percent"": 0.0026031468835342863}",PULL_BACK_STRATEGY
1780,BANKNIFTY,49000,PE,5JUN,-49005,-48917,-48808,-48699,-48589,-49005,2024-05-31 09:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""max_drawdown_percent"": -0.00019281263755486036, ""max_drawdown_loss_cnt"": 10, ""max_consecutive_loss_cnt"": 6, ""max_consecutive_loss_percent"": 0, ""profit_cnt"": 91, ""loss_cnt"": 90, ""net_profit_percent"": 0.05697620699267168}",PULL_BACK_STRATEGY
